"id","species","dia83","dia84","dia85","dia86","dia87","dia88","dia89","dia90","treat"
3144,"Be",NA,671,NA,NA,NA,NA,NA,NA,2
3145,"Be",NA,61,64,65,83,82,82,NA,3
3146,"Be",NA,52,54,57,60,72,78,86,3
3147,"Be",NA,81,83,87,87,87,87,87,1
3148,"Be",16.4,16.4,17.5,18.8,19.5,20,21.1,23.7,1
3149,"Be",69,78,86,98,100,107,112,125,3
3150,"Be",NA,NA,414,428,436,448,456,463,3
3151,"Be",NA,NA,600,610,611,615,618,625,1
3152,"Be",NA,NA,6,6.4,NA,NA,NA,NA,1
3153,"Be",NA,NA,12.1,13,13.5,13.7,13.6,13.5,3
3154,"Be",NA,NA,6.4,7,NA,NA,NA,NA,3
3155,"Be",NA,NA,2.5,NA,NA,NA,NA,NA,2
3156,"Be",NA,NA,2.5,3,4.8,NA,4.7,5.2,3
3157,"Be",NA,NA,5.1,6.1,6.8,6.5,6.5,6.3,2
3158,"Be",NA,NA,3,3.8,NA,NA,NA,NA,2
3159,"Be",NA,NA,6,7.3,7.7,7.6,10,10.1,2
3160,"Be",NA,NA,3.5,NA,NA,NA,NA,NA,1
3161,"Be",NA,NA,8.5,9.1,9.2,8.6,12,12.1,3
3162,"Be",NA,NA,4.9,NA,NA,NA,NA,NA,2
3163,"Be",NA,NA,10.3,13.7,17.7,18.4,18.2,17.5,3
3164,"Be",NA,NA,13.4,16,16,16.2,16.2,16.2,1
3165,"Be",NA,NA,5,5.6,5.6,4.9,NA,NA,3
3166,"Be",NA,NA,8.8,10.6,10.8,11.1,11.1,11.3,1
3167,"Be",NA,NA,22.1,22.3,21.4,21.6,22.7,22.3,3
3168,"Be",NA,NA,3.6,4.7,5,NA,NA,NA,1
3169,"Be",NA,NA,9.4,10.4,10.5,10.6,11.6,11.6,2
3170,"Be",NA,NA,3,3.4,NA,NA,NA,NA,2
3171,"Be",NA,NA,388,388,388,388,387,NA,2
3172,"Be",NA,NA,259,266,275,286,296,301,2
3173,"Be",NA,NA,4.9,NA,NA,NA,NA,NA,1
3174,"Be",NA,NA,35.4,35.9,33.5,35,35.2,36,3
3175,"Be",NA,NA,84,85,85,85,85,84,1
3176,"Be",NA,NA,28.5,28.6,29.9,NA,NA,NA,3
3177,"Be",NA,NA,608,624,632,642,651,671,3
3178,"Be",NA,NA,78,NA,NA,NA,NA,NA,2
3179,"Be",NA,NA,590,590,NA,NA,NA,NA,2
3180,"Be",NA,NA,170,192,200,218,233,251,3
3182,"Be",NA,NA,47,54,58,63,67,75,3
3183,"Be",NA,NA,472,474,475,475,476,477,1
3184,"Be",NA,NA,76,76,80,82,87,94,2
3185,"Be",NA,NA,151,154,155,155,155,156,1
3186,"Be",NA,NA,18.7,19.9,20.6,20.4,20.6,20.5,3
3187,"Be",NA,NA,83,84,85,85,86,87,3
3189,"Be",NA,NA,371,380,380,380,381,386,3
3190,"Be",NA,NA,373,386,388,389,390,392,2
3191,"Be",NA,NA,115,118,122,126,131,131,2
3192,"Be",NA,NA,2.3,4.1,4.4,3.7,NA,NA,2
3193,"Be",NA,NA,950,NA,NA,NA,NA,NA,1
3194,"Be",NA,NA,163,170,182,196,214,232,2
3195,"Be",NA,NA,429,438,442,445,450,458,3
3196,"Be",NA,NA,557,559,563,565,568,570,1
3197,"Be",NA,NA,377,376,377,378,379,378,1
3198,"Be",NA,NA,570,582,595,599,602,610,2
3199,"Be",NA,NA,227,227,228,230,230,234,1
3200,"Be",NA,NA,196,205,214,221,232,241,2
3201,"Be",NA,NA,3.6,4.6,4.8,5.3,5,5.4,1
3202,"Be",NA,NA,3.4,9.6,11.4,12.3,12.2,12.4,2
3203,"Be",NA,NA,5.8,8.3,5.8,5.7,5.7,5.4,2
3204,"Be",NA,NA,3.2,5,5.3,NA,NA,NA,2
3205,"Be",NA,NA,2.8,NA,6.3,NA,NA,NA,2
3206,"Be",NA,NA,5.5,7.9,5.4,5.8,NA,NA,2
3207,"Be",NA,NA,78.3,NA,NA,80,88,93,2
3208,"Be",NA,NA,3.3,3.5,3.7,3.6,3.7,4,3
3209,"Be",NA,NA,184,193,198,210,226,234,1
3210,"Be",NA,NA,363,373,378,384,387,395,2
3211,"Be",NA,NA,12.3,14.1,14.2,14.4,14.4,14.5,2
3212,"Be",NA,NA,80,81,81,82,82,83,2
3213,"Be",NA,NA,940,949,954,958,962,963,3
3214,"Be",NA,NA,66,71,79,87,88,90,2
3215,"Be",NA,NA,54,55,55,55,55,55,3
3216,"Be",NA,NA,624,634,641,645,648,650,3
3217,"Be",NA,NA,NA,1065,1071,1076,1081,1083,2
3218,"Be",NA,NA,NA,265,283,300,313,331,2
3219,"Be",NA,NA,NA,385,399,416,431,444,1
3220,"Be",NA,NA,NA,606,614,620,624,630,1
3221,"Be",NA,NA,NA,909,NA,NA,NA,NA,1
3222,"Be",NA,NA,NA,963,NA,NA,NA,NA,3
3223,"Be",NA,NA,NA,4.4,4.4,4.5,6.1,6.1,2
3224,"Be",NA,NA,NA,40.2,44,46,47,50,1
3225,"Be",NA,NA,NA,609,623,632,639,651,3
3226,"Be",NA,NA,NA,590,595,601,603,608,2
3227,"Be",NA,NA,NA,650,653,663,672,683,3
3228,"Be",NA,NA,NA,82,81,82,81,81,1
3229,"Be",NA,NA,NA,549,552,557,560,566,1
3230,"Be",NA,NA,NA,1010,1011,1014,1012,1016,1
3231,"Be",NA,NA,NA,90,91,91,92,93,2
3232,"Be",NA,NA,NA,905,911,917,920,924,2
3234,"Be",NA,NA,NA,523,527,532,538,544,3
3235,"Be",NA,NA,NA,236,253,260,267,273,2
3236,"Be",NA,NA,NA,111,113,115,117,118,1
3237,"Be",NA,NA,NA,NA,744,757,769,783,2
3238,"Be",NA,NA,NA,NA,619,630,638,655,3
3239,"Be",NA,NA,NA,50,51,52,53,54,2
3240,"Be",NA,NA,NA,868,873,881,888,900,3
3241,"Be",NA,NA,NA,129,132,136,140,142,1
3242,"Be",NA,NA,NA,174,180,190,201,214,1
3243,"Be",NA,NA,NA,164,171,178,188,200,3
3244,"Be",NA,NA,NA,735,NA,NA,NA,NA,3
3245,"Be",NA,NA,NA,45,45,46,46,48,2
3246,"Be",NA,NA,NA,1116,NA,NA,NA,NA,3
3247,"Be",NA,NA,NA,66,67,68,67,69,2
3248,"Be",NA,NA,NA,187,187,188,188,188,3
3249,"Be",NA,NA,NA,618,627,638,645,656,1
3250,"Be",NA,NA,NA,50,51,53,53,54,1
3251,"Be",NA,NA,NA,195,197,200,203,213,1
3252,"Be",NA,NA,NA,6.8,7.1,7.3,7.3,7.2,2
3253,"Be",NA,NA,NA,3.5,4,4.3,3.6,NA,3
3254,"Be",NA,NA,NA,13.8,14.7,14.6,14.6,NA,3
3255,"Be",NA,NA,NA,3.5,6.5,9.4,6.5,7,2
3256,"Be",NA,NA,NA,4.5,5.9,5.7,5.6,NA,1
3257,"Be",NA,NA,NA,3.3,3.3,5.1,5.6,5.3,1
3258,"Be",NA,NA,NA,3.9,5,5.1,5.5,NA,1
3259,"Be",NA,NA,NA,37.4,37.4,38.8,37.9,38.5,3
3260,"Be",NA,NA,NA,140,140,142,145,151,2
3261,"Be",NA,NA,NA,43,43,43,43,44,3
3262,"Be",NA,NA,NA,40,41,41,43,43,2
3263,"Be",NA,NA,NA,87,88,90,90,91,3
3264,"Be",NA,NA,NA,226,227,227,228,228,2
3265,"Be",NA,NA,NA,735,741,746,752,761,2
3266,"Be",NA,NA,NA,3.2,3.5,3.8,4,4.7,2
3267,"Be",NA,NA,NA,668,671,673,681,690,3
3268,"Be",NA,NA,NA,514,NA,NA,NA,NA,3
3269,"Be",NA,NA,NA,1098,1101,1110,1111,1122,2
3270,"Be",NA,NA,NA,512,518,525,528,533,1
3271,"Be",NA,NA,NA,3.2,NA,NA,NA,NA,1
3272,"Be",NA,NA,NA,629,640,654,666,681,3
3273,"Be",NA,NA,NA,35.8,36.3,35.5,37.5,39.1,2
3274,"Be",NA,NA,NA,540,551,565,575,586,3
3275,"Be",NA,NA,NA,769,773,778,782,788,3
3276,"Be",NA,NA,NA,6.8,7.1,7.9,7.4,NA,1
3277,"Be",NA,NA,NA,1027,1026,1029,1033,1034,2
3278,"Be",NA,NA,NA,378,386,396,407,417,2
3279,"Be",NA,NA,NA,703,707,710,711,722,1
3280,"Be",NA,NA,NA,423,428,428,430,436,3
3281,"Be",NA,NA,NA,352,357,366,372,379,3
3282,"Be",NA,NA,NA,843,851,855,860,873,1
3283,"Be",NA,NA,NA,610,615,618,623,628,2
3284,"Be",NA,NA,NA,472,476,487,501,513,2
3285,"Be",NA,NA,NA,789,799,810,815,831,2
3286,"Be",NA,NA,NA,77,78,78,78,78,2
3287,"Be",NA,NA,NA,1074,NA,NA,NA,NA,1
3288,"Be",NA,NA,NA,453,459,475,484,496,2
3289,"Be",NA,NA,NA,195,209,225,240,252,2
3290,"Be",NA,NA,NA,969,974,975,983,988,3
3291,"Be",NA,NA,NA,595,603,611,622,630,3
3292,"Be",NA,NA,NA,3.5,5,6.4,6.4,6.5,3
3293,"Be",NA,NA,NA,519,526,534,543,550,3
3294,"Be",NA,NA,NA,543,559,575,584,604,3
3295,"Be",NA,NA,NA,55,55,56,56,56,1
3296,"Be",NA,NA,NA,1183,NA,NA,NA,NA,3
3297,"Be",NA,NA,NA,84,85,85,85,87,3
3298,"Be",NA,NA,NA,769,772,772,774,778,1
3299,"Be",NA,NA,NA,296,305,315,325,334,3
3300,"Be",NA,NA,NA,883,891,903,915,922,3
3301,"Be",NA,NA,NA,855,864,877,887,900,2
3302,"Be",NA,NA,NA,8.5,8.1,5.4,6.1,8,3
3303,"Be",NA,NA,NA,79,79,82,83,88,3
3304,"Be",NA,NA,NA,12.5,13.5,14.5,15.3,16.6,1
3305,"Be",NA,NA,NA,NA,50,50,50,50,3
3306,"Be",NA,NA,NA,NA,2.8,3.1,2.9,NA,2
3307,"Be",NA,NA,NA,NA,2.3,NA,NA,NA,2
3308,"Be",NA,NA,NA,NA,683,688,692,695,2
3309,"Be",NA,NA,NA,NA,816,823,827,835,3
3310,"Be",NA,NA,NA,NA,244,248,253,266,1
3311,"Be",NA,NA,NA,NA,187,195,204,211,1
3312,"Be",NA,NA,NA,NA,864,NA,NA,NA,3
3313,"Be",NA,NA,NA,NA,576,580,585,589,1
3314,"Be",NA,NA,NA,NA,2.9,4.2,4,4.1,3
3315,"Be",NA,NA,NA,NA,1296,NA,NA,NA,3
3316,"Be",NA,NA,NA,NA,375,380,382,385,1
3317,"Be",NA,NA,NA,NA,1073,1079,1082,1090,1
3318,"Be",NA,NA,NA,NA,229,230,229,230,3
3319,"Be",NA,NA,NA,NA,16.2,29.1,36,37.6,2
3320,"Be",NA,NA,NA,NA,802,816,820,831,2
3321,"Be",NA,NA,NA,NA,814,NA,NA,NA,3
3322,"Be",NA,NA,NA,NA,856,863,868,875,1
3323,"Be",NA,NA,NA,NA,320,323,324,326,3
3324,"Be",NA,NA,NA,NA,283,293,307,323,1
3325,"Be",NA,NA,NA,NA,172,183,195,203,2
3326,"Be",NA,NA,NA,NA,519,519,518,519,3
3327,"Be",NA,NA,NA,NA,808,813,814,819,2
3328,"Be",NA,NA,NA,NA,651,656,657,663,1
3329,"Be",NA,NA,NA,NA,456,462,469,478,2
3330,"Be",NA,NA,NA,NA,19.1,19.3,20.3,19.4,3
3331,"Be",NA,NA,NA,NA,782,791,NA,NA,1
3332,"Be",NA,NA,NA,NA,679,686,691,694,2
3333,"Be",NA,NA,NA,NA,428,433,436,441,2
3334,"Be",NA,NA,NA,NA,170,171,184,189,3
3335,"Be",NA,NA,NA,NA,766,772,778,784,3
3336,"Be",NA,NA,NA,NA,746,NA,NA,NA,2
3337,"Be",NA,NA,NA,NA,734,NA,NA,NA,2
3338,"Be",NA,NA,NA,NA,952,955,956,959,1
3339,"Be",NA,NA,NA,NA,152,153,155,157,3
3340,"Be",NA,NA,NA,NA,56,57,57,57,2
3341,"Be",NA,NA,NA,NA,10.5,3.6,5,8.9,2
3342,"Be",NA,NA,NA,NA,1113,1113,NA,1127,2
3343,"Be",NA,NA,NA,NA,719,723,730,737,1
3344,"Be",NA,NA,NA,NA,770,776,783,791,2
3345,"Be",NA,NA,NA,NA,1080,NA,NA,NA,1
3346,"Be",NA,NA,NA,NA,NA,537,541,550,1
3347,"Be",NA,NA,NA,NA,NA,652,659,667,3
3348,"Be",NA,NA,NA,NA,NA,60,59,60,2
3349,"Be",NA,NA,NA,NA,NA,397,399,401,3
3350,"Be",NA,NA,NA,NA,NA,561,563,567,1
3351,"Be",NA,NA,NA,NA,NA,504,509,515,3
3352,"Be",NA,NA,NA,NA,NA,6.3,7.3,7.8,3
3353,"Be",NA,NA,NA,NA,NA,24.5,15.8,15.5,2
3354,"Be",NA,NA,NA,NA,NA,31.3,31.2,33.5,3
3355,"Be",NA,NA,NA,NA,NA,615,629,652,3
3356,"Be",NA,NA,NA,NA,NA,257,265,270,1
3357,"Be",NA,NA,NA,NA,NA,4.6,5.4,6.1,1
3358,"Be",NA,NA,NA,NA,NA,441,443,446,3
3359,"Be",NA,NA,NA,NA,NA,153,155,159,2
3360,"Be",NA,NA,NA,NA,NA,751,769,784,2
3361,"Be",NA,NA,NA,NA,NA,830,834,840,3
3362,"Be",NA,NA,NA,NA,NA,838,840,841,2
3363,"Be",NA,NA,NA,NA,NA,5.6,6.4,7.8,1
3364,"Be",NA,NA,NA,NA,NA,4.6,4.8,6,3
3365,"Be",NA,NA,NA,NA,NA,11.3,11.5,11.4,2
3366,"Be",NA,NA,NA,NA,NA,8.6,10.3,10.7,3
3367,"Be",NA,NA,NA,NA,NA,2.5,2.5,3,1
3368,"Be",NA,NA,NA,NA,NA,2.7,2.4,NA,1
3369,"Be",NA,NA,NA,NA,NA,395,394,395,3
3370,"Be",NA,NA,NA,NA,NA,430,429,429,2
3371,"Be",NA,NA,NA,NA,NA,8.4,10.1,14.5,1
3372,"Be",NA,NA,NA,NA,NA,8.6,8.9,8.9,3
3373,"Be",NA,NA,NA,NA,NA,36.6,36.7,36.8,2
3374,"Be",NA,NA,NA,NA,NA,50,59,70,1
3375,"Be",NA,NA,NA,NA,NA,309,311,313,1
3376,"Be",NA,NA,NA,NA,NA,7.1,NA,NA,3
3377,"Be",NA,NA,NA,NA,NA,12.3,17.7,17.8,1
3378,"Be",NA,NA,NA,NA,NA,547,548,553,2
3379,"Be",NA,NA,NA,NA,NA,5,6.4,4.3,1
3380,"Be",NA,NA,NA,NA,NA,13.4,17.1,20.3,1
3381,"Be",NA,NA,NA,NA,NA,NA,222,231,1
3383,"Be",NA,NA,NA,NA,NA,NA,11.2,17.3,1
3384,"Be",NA,NA,NA,NA,NA,NA,6.6,9.3,3
3385,"Be",NA,NA,NA,NA,NA,NA,12.8,26.6,1
3386,"Be",NA,NA,NA,NA,NA,NA,45,57,2
3387,"Be",NA,NA,NA,NA,NA,NA,104,105,3
3388,"Be",NA,NA,NA,NA,NA,NA,2.9,3.2,1
3389,"Be",NA,NA,NA,NA,NA,NA,49,49,2
3390,"Be",NA,NA,NA,NA,NA,NA,4.7,6.5,1
3391,"Be",NA,NA,NA,NA,NA,NA,24.1,24,1
3392,"Be",NA,NA,NA,NA,NA,NA,9.5,12.3,1
3393,"Be",NA,NA,NA,NA,NA,NA,NA,14.1,2
3394,"Be",NA,NA,NA,NA,NA,NA,NA,6.2,1
3395,"Be",NA,NA,NA,NA,NA,NA,NA,317,1
3396,"Be",NA,NA,NA,NA,NA,NA,NA,113,3
3397,"Be",NA,NA,NA,NA,NA,NA,NA,95,2
3398,"Be",NA,NA,NA,NA,NA,NA,NA,3,2
3399,"Be",NA,NA,NA,NA,NA,NA,NA,2.8,2
3400,"Be",NA,NA,NA,NA,NA,NA,NA,2.9,3
3401,"Be",NA,NA,NA,NA,NA,NA,NA,14.3,1
3402,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3403,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3404,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3405,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3406,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3407,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3408,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3409,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3410,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3411,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3412,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3413,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3414,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3415,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3416,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3417,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3418,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3419,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3420,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3421,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3422,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3423,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3424,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3425,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3426,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3427,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3428,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3429,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3430,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3431,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3432,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3433,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3434,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3435,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3436,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3437,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3438,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3439,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3440,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3441,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3442,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3443,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3444,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3445,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3446,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3447,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3448,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3449,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3450,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3451,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3452,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3453,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3454,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3455,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3456,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3457,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3458,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3459,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3460,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3461,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3462,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3463,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3464,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3465,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3466,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3467,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3468,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3469,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3470,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3471,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3472,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3473,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3474,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3475,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3476,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3477,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3478,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3479,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3480,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3481,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3482,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3483,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3484,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3485,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3486,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3487,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3488,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3489,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3490,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3491,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3492,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3493,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3494,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3495,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3496,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3497,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3498,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3499,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3500,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3501,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3502,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3503,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3504,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3505,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3506,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3507,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3508,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3509,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3510,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3511,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3512,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3513,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3514,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3515,"Be",NA,NA,NA,NA,NA,NA,NA,NA,3
3516,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
3517,"Be",NA,NA,NA,NA,NA,NA,NA,NA,2
3518,"Be",NA,NA,NA,NA,NA,NA,NA,NA,1
4001,"Ci",NA,NA,NA,NA,NA,295,309,319,2
4002,"Ci",NA,NA,NA,NA,NA,167,170,171,1
4003,"Ci",NA,NA,NA,NA,NA,344,344,NA,1
4004,"Ci",NA,NA,NA,NA,NA,161,166,171,2
4005,"Ci",NA,NA,NA,NA,NA,144,143,143,1
4006,"Ci",NA,NA,NA,NA,NA,400,401,402,2
4007,"Ci",NA,NA,NA,NA,NA,456,464,472,2
4008,"Ci",NA,NA,NA,NA,NA,10.7,NA,NA,1
4009,"Ci",NA,NA,NA,NA,NA,4.2,NA,NA,1
4010,"Ci",NA,NA,NA,NA,NA,525,529,531,1
4011,"Ci",NA,NA,NA,NA,NA,422,425,428,3
4012,"Ci",NA,NA,NA,NA,NA,355,359,368,1
4013,"Ci",NA,NA,NA,NA,NA,166,168,171,3
4014,"Ci",NA,NA,NA,NA,NA,133,136,138,2
4015,"Ci",NA,NA,NA,NA,NA,95,95,95,3
4016,"Ci",NA,NA,NA,NA,NA,246,257,265,3
4017,"Ci",NA,NA,NA,NA,NA,88,89,90,3
4018,"Ci",NA,NA,NA,NA,NA,46,46,NA,1
4019,"Ci",NA,NA,NA,NA,NA,40,40,41,2
4020,"Ci",NA,NA,NA,NA,NA,9.6,12.5,13.2,2
4021,"Ci",NA,NA,NA,NA,NA,433,432,432,3
4022,"Ci",NA,NA,NA,NA,NA,122,122,123,3
4023,"Ci",NA,NA,NA,NA,NA,285,298,311,3
4024,"Ci",NA,NA,NA,NA,NA,161,183,197,2
4026,"Ci",NA,NA,NA,NA,NA,118,124,133,3
4028,"Ci",NA,NA,NA,NA,NA,215,217,218,1
4029,"Ci",NA,NA,NA,NA,NA,344,352,358,3
4030,"Ci",NA,NA,NA,NA,NA,260,266,271,2
4031,"Ci",NA,NA,NA,NA,NA,11,36.5,NA,1
4032,"Ci",NA,NA,NA,NA,NA,120,124,129,2
4033,"Ci",NA,NA,NA,NA,NA,5.4,NA,NA,3
4034,"Ci",NA,NA,NA,NA,NA,13,30.8,34.1,1
4035,"Ci",NA,NA,NA,NA,NA,81,90,102,3
4036,"Ci",NA,NA,NA,NA,NA,282,284,287,2
4037,"Ci",NA,NA,NA,NA,NA,51,NA,NA,1
4038,"Ci",NA,NA,NA,NA,NA,168,175,182,3
4039,"Ci",NA,NA,NA,NA,NA,387,399,412,3
4040,"Ci",NA,NA,NA,NA,NA,274,282,291,2
4041,"Ci",NA,NA,NA,NA,NA,344,356,NA,1
4042,"Ci",NA,NA,NA,NA,NA,20.8,33.8,39,2
4043,"Ci",NA,NA,NA,NA,NA,14.4,18.6,17.7,3
4044,"Ci",NA,NA,NA,NA,NA,340,350,361,2
4045,"Ci",NA,NA,NA,NA,NA,48,NA,NA,3
4046,"Ci",NA,NA,NA,NA,NA,199,204,208,1
4047,"Ci",NA,NA,NA,NA,NA,49,50,51,2
4048,"Ci",NA,NA,NA,NA,NA,225,235,243,3
4049,"Ci",NA,NA,NA,NA,NA,20.4,13.1,NA,1
4050,"Ci",NA,NA,NA,NA,NA,384,384,384,3
4051,"Ci",NA,NA,NA,NA,NA,20.6,21.2,NA,1
4052,"Ci",NA,NA,NA,NA,NA,17.4,18.8,NA,3
4053,"Ci",NA,NA,NA,NA,NA,39.9,41,42,2
4054,"Ci",NA,NA,NA,NA,NA,46,48,48,1
4055,"Ci",NA,NA,NA,NA,NA,201,214,231,2
4056,"Ci",NA,NA,NA,NA,NA,149,149,150,1
4057,"Ci",NA,NA,NA,NA,NA,51,52,52,3
4058,"Ci",NA,NA,NA,NA,NA,83,83,85,1
4059,"Ci",NA,NA,NA,NA,NA,71,72,73,2
4060,"Ci",NA,NA,NA,NA,NA,274,276,277,1
4061,"Ci",NA,NA,NA,NA,NA,18.8,NA,NA,2
4062,"Ci",NA,NA,NA,NA,NA,69,74,75,1
4063,"Ci",NA,NA,NA,NA,NA,155,161,162,2
4065,"Ci",NA,NA,NA,NA,NA,64,NA,NA,1
4066,"Ci",NA,NA,NA,NA,NA,186,190,195,1
4067,"Ci",NA,NA,NA,NA,NA,118,118,118,3
4068,"Ci",NA,NA,NA,NA,NA,155,155,157,3
4069,"Ci",NA,NA,NA,NA,NA,155,166,180,3
4070,"Ci",NA,NA,NA,NA,NA,86,86,86,2
